,Statement,Link,Date
0,Marcos the party-going schoolboy returns to UK as King’s VIP,https://www.rappler.com/world/global-affairs/marcos-party-going-schoolboy-returns-uk-king-charles-vip/,2023-05-05
1,"Ablan confirms resignation from DepEd, denies links to laptop mess",https://www.rappler.com/nation/kris-ablan-confirms-resignation-deped-denies-links-laptop-deal-mess/,2023-05-05
2,WATCH: Paano naibenta sa labas ang DepEd laptops na para sa teachers?,https://www.rappler.com/newsbreak/podcasts-videos/how-deped-teachers-laptops-sold-market/,2023-05-05
3,"In unprecedented move, Filipino journalist harassed online files complaint vs Meta",https://www.rappler.com/nation/journalist-cong-corrales-harassed-online-complaint-meta-may-2023/,2023-05-05
4,Marcos says Philippines bases could be ‘useful’ if Taiwan attacked,https://www.rappler.com/nation/marcos-jr-philippines-bases-useful-if-taiwan-attacked/,2023-05-05
5,Marcos dismisses criticism that his campaign played down family corruption,https://www.rappler.com/nation/marcos-dismisses-criticism-presidential-campaign-downplayed-family-corruption/,2023-05-05
6,"EXPLAINER: Why have Philippines, US issued defense treaty guidelines?",https://www.rappler.com/nation/explainer-philippines-united-states-guidelines-mutual-defense-treaty/,2023-05-05
7,LIVE UPDATES: President Marcos’ official visit to the United States,https://www.rappler.com/nation/updates-ferdinand-marcos-jr-official-visit-united-states-2023/,2023-05-05
8,Marcos says US access to Philippines bases not meant for ‘offensive action’,https://www.rappler.com/nation/marcos-jr-says-united-states-access-philippines-bases-not-for-offensive-action/,2023-05-05
9,Marcos to hold ‘very casual’ meeting with UK prime minister in London,https://www.rappler.com/nation/marcos-meeting-uk-prime-minister-rishi-sunak-london/,2023-05-05
10,Marcos admits ‘abuses by certain elements in gov’t’ in Duterte’s drug war,https://www.rappler.com/philippines/marcos-jr-admits-abuses-certain-elements-rodrigo-duterte-drug-war/,2023-05-05
11,"Elections 2025: Stamping pens, new machine type, other changes Comelec seeks to introduce",https://www.rappler.com/nation/comelec-wish-list-2025-automated-elections/,2023-05-04
12,US issues guidelines on defending Philippines from South China Sea attack,https://www.rappler.com/nation/united-states-issues-guidelines-defending-philippines-south-china-sea-attack/,2023-05-04
13,"Follow audience on platforms like TikTok, journalists urge colleagues",https://www.rappler.com/nation/follow-audience-social-media-platforms-tiktok-journalists-urge-colleagues/,2023-05-04
14,"As COVID-19 cases rise, BuCor suspends visitation in New Bilibid Prison",https://www.rappler.com/nation/covid-19-cases-rise-bucor-suspends-visitation-new-bilibid-prison/,2023-05-04
15,House leader flags government agencies’ slow fund disbursement for 2023,https://www.rappler.com/nation/joey-salceda-flags-government-agencies-slow-disbursement-funds-2023/,2023-05-03
16,WATCH: Rapplers share their challenges in pursuit of press freedom,https://www.rappler.com/nation/video-challenges-pursuit-press-freedom-philippines/,2023-05-03
17,Sandiganbayan affirms graft case vs ex-QC mayor Herbert Bautista,https://www.rappler.com/nation/sandiganbayan-decision-graft-case-vs-ex-qc-mayor-herbert-bautista/,2023-05-02
18,‘Welcome back’: Marcos-Biden meeting flexes ‘optimism’ in bilateral ties,https://www.rappler.com/nation/marcos-jr-biden-meet-flexes-optimism-philippines-united-states-ties/,2023-05-02
19,"Amid China pressure, US, Philippines recommit to security alliance",https://www.rappler.com/nation/amid-china-pressure-united-states-philippines-recommit-security-alliance/,2023-05-02
20,WATCH: Ano ang pag-uusapan nina Marcos at Biden sa White House?,https://www.rappler.com/nation/video-agenda-marcos-jr-biden-meeting-official-visit-may-2023/,2023-05-01
21,Marcos in the White House: Manila back in Washington’s arms,https://www.rappler.com/nation/agenda-top-issues-marcos-jr-official-visit-united-states-2023/,2023-05-01
22,Bangsamoro normalization programs ‘sputtering’ – International Crisis Group,https://www.rappler.com/nation/mindanao/crisis-group-says-bangsamoro-normalization-programs-sputtering/,2023-05-01
23,"After West PH Sea near-collision, Marcos tells China: Form communications team",https://www.rappler.com/nation/ferdinand-marcos-jr-tells-china-form-communications-team-after-near-collision/,2023-04-30
24,Marcos: Philippines won’t be ‘staging point’ for military action in Indo-Pacific,https://www.rappler.com/nation/ferdinand-marcos-jr-says-philippines-not-staging-point-military-action-indo-pacific/,2023-04-30
25,US urges China: Stop harassing Philippine vessels,https://www.rappler.com/nation/united-states-urges-china-stop-harassing-philippine-vessels-april-2023/,2023-04-30
26,Marcos leaves for 5-day official US visit,https://www.rappler.com/nation/ferdinand-marcos-jr-departure-united-states-may-2023/,2023-04-30
27,WATCH: Marcos leaves Manila for official visit to the US,https://www.rappler.com/nation/video-marcos-jr-leaves-manila-official-visit-united-states-april-30-2023/,2023-04-30
28,Returning Filipinos grapple with reverse culture shock,https://www.rappler.com/nation/overseas-filipinos/returning-filipinos-grapple-with-reverse-culture-shock/,2023-04-30
29,Why PAO opposes ‘conflict of interest’ provision in new lawyers’ code of conduct,https://www.rappler.com/nation/reasons-why-pao-opposes-conflict-of-interest-provision-new-lawyers-code-conduct/,2023-04-30
30,Marcos’ official US visit: What you need to know,https://www.rappler.com/nation/things-to-know-marcos-jr-official-visit-united-states-may-2023/,2023-04-30
31,First batch of Filipino evacuees from Sudan returns to the Philippines,https://www.rappler.com/nation/overseas-filipinos/first-batch-evacuees-sudan-returns-philippines-april-29-2023/,2023-04-29
32,"US military: PH owns EDCA sites, can only be used by Americans when invited",https://www.rappler.com/nation/us-military-says-philippines-owns-edca-sites-use-by-americans-when-invited/,2023-04-29
33,Merceditas Gutierrez joins GSIS board,https://www.rappler.com/nation/merceditas-gutierrez-joins-government-service-insurance-system-board/,2023-04-28
34,‘A no-brainer’: Marcos gov’t urged to declare Verde Island Passage off-limits to certain ships,https://www.rappler.com/nation/marcos-jr-government-urged-declare-verde-island-passage-off-limits-ships/,2023-04-28
35,"As regional tensions rise, PH eyes ‘bigger’ Balikatan in 2024",https://www.rappler.com/nation/regional-tensions-rise-philippines-bigger-balikatan-2024/,2023-04-28
36,"Chinese, Philippine vessels almost crash near Ayungin Shoal – PH Coast Guard",https://www.rappler.com/nation/coast-guard-report-chinese-philippine-vessels-almost-crash-near-ayungin-shoal-april-2023/,2023-04-28
37,Supreme Court affirms: Manila Doctors Hospital has no tax deficiency,https://www.rappler.com/nation/supreme-court-decision-manila-doctors-hospital-no-tax-deficiency/,2023-04-28
38,"LIVESTREAM: Philippines, US close 2023 Balikatan exercises",https://www.rappler.com/nation/video-philippines-united-states-closing-ceremony-balikatan-exercise-april-2023/,2023-04-28
39,"[WATCH] Philippine, US troops flex interoperability in final 2023 Balikatan drill",https://www.rappler.com/nation/video-philippines-united-states-troops-flex-interoperability-balikatan-drill-april-2023/,2023-04-27
40,"Muntinlupa court issues hold departure order vs Bantag, Zulueta",https://www.rappler.com/nation/muntinlupa-court-issues-hold-departure-order-vs-bantag-april-2023/,2023-04-27
41,Environmental damage from oil spill may reach P7 billion – DENR chief,https://www.rappler.com/nation/denr-yulo-loyzaga-response-estimate-damage-oriental-mindoro-oil-spill/,2023-04-27
42,"US, Philippine forces sink mock enemy warship in their biggest war games yet",https://www.rappler.com/nation/united-states-philippines-sink-mock-enemy-warship-balikatan/,2023-04-26
43,DOJ starts process to designate Arnie Teves a ‘terrorist’,https://www.rappler.com/nation/doj-starts-process-designate-arnie-teves-terrorist/,2023-04-26
44,Lawmaker slams cops for inconsistent stories in P6.7 billion shabu mess,https://www.rappler.com/nation/ace-barbers-slams-cops-for-inconsistent-testimony-in-shabu-mess/,2023-04-26
45,"Meet Ilocano general Benjamin Acorda Jr., Marcos’ 2nd PNP chief",https://www.rappler.com/nation/things-to-know-pnp-chief-benjamin-acorda-jr/,2023-04-26
46,SC: Only businesses in Camp John Hay registered under PEZA have tax privileges,https://www.rappler.com/nation/supreme-court-decision-peza-registered-businesses-camp-john-hay-tax-privileges/,2023-04-26
47,What you need to know about EDCOM II that aims to fix learning crisis,https://www.rappler.com/nation/things-to-know-second-congressional-commission-education/,2023-04-25
48,New PNP chief Acorda vows transparency to media,https://www.rappler.com/nation/new-pnp-chief-benjamin-acorda-jr-vows-transparency-media/,2023-04-25
49,Probe into Occidental Mindoro power crisis pushed in Senate,https://www.rappler.com/nation/senate-investigation-sought-occidental-mindoro-power-crisis-supply/,2023-04-25
50,SC junks request to temporarily stop SIM card registration,https://www.rappler.com/nation/supreme-court-decision-petition-temporary-stop-sim-card-registration-april-2023/,2023-04-25
51,Marcos may discuss Taiwan in US but trade tops agenda – envoy,https://www.rappler.com/nation/marcos-jr-may-discuss-taiwan-biden-united-states-visit/,2023-04-25
52,Philippine leaders pay last respects to Albert del Rosario,https://www.rappler.com/nation/philippine-leaders-last-respects-albert-del-rosario/,2023-04-25
53,Sandiganbayan: Sajid Ampatuan’s conviction on 130 cases final and executory,https://www.rappler.com/nation/sandiganbayan-resolution-sajid-ampatuan-conviction-cases-final-executory/,2023-04-24
54,Marcos eyes US green bonds ahead of Biden meeting,https://www.rappler.com/nation/marcos-jr-plans-defense-talk-green-bonds-biden-meeting-may-2023/,2023-04-24
55,Marcos to seek specifics from Biden on US defense commitment,https://www.rappler.com/nation/ferdinand-marcos-jr-seek-specifics-joe-biden-united-states-defense-commitment/,2023-04-24
56,"Marcos to new PNP chief: Be open to scrutiny, exercise maximum tolerance",https://www.rappler.com/nation/marcos-jr-message-new-pnp-chief-acorda-april-24-2023/,2023-04-24
57,Marcos appoints Benjamin Acorda Jr. as new PNP chief,https://www.rappler.com/nation/marcos-appoints-benjamin-acorda-jr-philippine-national-police-chief/,2023-04-23
58,Schools may shift to remote learning during extreme heat – DepEd,https://www.rappler.com/nation/department-education-schools-may-shift-remote-learning-during-extreme-heat/,2023-04-23
59,"Address roots of violence, Negrense bishop says after Senate probe",https://www.rappler.com/nation/visayas/address-roots-violence-negros-bishop-gerardo-alminaza/,2023-04-23
60,"PH, China agree to establish ‘more lines of communication’ on West Philippine Sea",https://www.rappler.com/nation/ph-china-agree-establish-more-lines-communication-west-philippine-sea/,2023-04-22
61,"On Earth Day, oil-spill affected communities in Oriental Mindoro call for justice",https://www.rappler.com/nation/earth-day-oil-spill-affected-communities-oriental-mindoro-call-justice/,2023-04-22
62,"Philippines, China commit to working on resolving differences",https://www.rappler.com/nation/philippines-china-commit-resolve-differences/,2023-04-22
63,"More lies than facts in CPP statement on Tiamzons, says retired AFP general",https://www.rappler.com/nation/retired-afp-general-says-more-lies-than-facts-cpp-statement-benito-wilma-tiamzon/,2023-04-21
64,‘Long overdue justice’: De Lima says she will gain freedom on case’s merits,https://www.rappler.com/nation/de-lima-says-will-gain-freedom-case-merits/,2023-04-21
65,Biden to meet Marcos at White House on May 1,https://www.rappler.com/nation/biden-marcos-jr-meeting-white-house-united-states-may-2023/,2023-04-21
66,DOJ will oppose De Lima bail if she insists on basing it on merits of the case,https://www.rappler.com/nation/doj-now-says-oppose-leila-de-lima-bail-if-based-on-merits-of-case/,2023-04-20
67,"SC upholds acquittal of retired general, wife from tax evasion case",https://www.rappler.com/nation/supreme-court-decision-acquittal-retired-general-ligot-tax-evasion-case/,2023-04-20
68,Moon not sighted: Eid’l Fitr will be on April 22,https://www.rappler.com/nation/national-news/islamic-council-declares-end-ramadan-april-21-2023/,2023-04-20
69,"Most Filipinos trust, approve Marcos, Duterte – Octa survey",https://www.rappler.com/nation/marcos-jr-sara-duterte-trust-approval-ratings-octa-study-march-2023/,2023-04-20
70,Teves denies speaking to alleged ‘co-mastermind’ in Degamo slay,https://www.rappler.com/nation/arnie-teves-denies-speaking-to-marvin-miranda-roel-degamo-slay/,2023-04-20
71,"After 8 months, CPP confirms death of party leaders, the Tiamzons",https://www.rappler.com/nation/communist-party-philippines-confirms-death-leaders-benito-wilma-tiamzon-april-2023/,2023-04-20
72,ICC Public Counsel for Victims seeks rejection of PH appeal vs drug probe,https://www.rappler.com/nation/icc-public-counsel-victims-seeks-rejection-philippines-appeal-vs-drug-probe/,2023-04-20
73,"Privacy commission to meet with NBI, PNP over alleged breach of 1.2M records",https://www.rappler.com/technology/national-privacy-commission-nbi-pnp-alleged-data-breach-april-2023/,2023-04-20
74,Rappler Talk: Is the Marcos administration’s honeymoon over?,https://www.rappler.com/nation/interview-ronald-holmes-pulse-asia-is-marcos-jr-administration-honeymoon-over/,2023-04-20
75,Sandiganbayan upholds cases vs ex-Pagcor chief over ‘questionable’ use of funds,https://www.rappler.com/nation/sandiganbayan-decision-upholds-cases-former-pagcor-chief-efraim-genuino/,2023-04-19
76,Senators cite 2 cops in contempt during hearing on Negros Oriental political killings,https://www.rappler.com/nation/senators-cite-cops-contempt-hearing-negros-oriental-political-killings/,2023-04-19
77,CA affirms conviction of ex-RCBC manager over Bangladesh Bank heist,https://www.rappler.com/nation/court-of-appeals-decision-money-laundering-bangladesh-bank-heist-maia-deguito/,2023-04-19
78,"Despite pledges, PH banks continue to finance fossil fuel industry – report",https://www.rappler.com/business/banks-philippines-continue-finance-fossil-fuel-industry-wfc-eff-report-2023/,2023-04-19
79,SC stops release of genetically modified rice and eggplant products,https://www.rappler.com/nation/supreme-court-decision-stops-release-genetically-modified-eggplant-products/,2023-04-19
80,Del Rosario: Filipino ‘Moses’ in the world’s danger zones,https://www.rappler.com/nation/125005-dfa-albert-del-rosario-profile-resignation/,2023-04-19
81,De Lima camp opposes prosecution’s move to reopen case as judgment nears,https://www.rappler.com/nation/de-lima-camp-opposes-prosecution-move-reopen-case-judgment-nears/,2023-04-19
82,Northern Luzon ‘not vulnerable’: Senators question choice of new EDCA sites,https://www.rappler.com/nation/senators-question-new-edca-sites/,2023-04-19
83,Marcos: Chinese envoy’s Taiwan statement just ‘lost in translation’,https://www.rappler.com/nation/marcos-chinese-ambassador-taiwan-statement-lost-in-translation/,2023-04-19
84,Henry Teves admits former driver is suspect in killing of provincial government employee,https://www.rappler.com/nation/henry-teves-admits-former-driver-suspect-killing-2020-government-employee-negros-oriental/,2023-04-19
85,Rappler Talk: Can military pension reform happen under Marcos?,https://www.rappler.com/nation/interview-trillanes-can-military-pension-reform-marcos-jr-administration/,2023-04-19
86,NBI Central Visayas chief: Arnie Teves threatened legal case over e-sabong raid,https://www.rappler.com/nation/nbi-central-visayas-chief-says-arnie-teves-threatened-case-e-sabong-raid/,2023-04-19
87,Breaking the silence: How advocacy groups are helping abused women fight back,https://www.rappler.com/nation/ways-advocacy-groups-helping-abused-women-fight-back/,2023-04-19
88,"‘Arnie wanted our business,’ say Dumaguete survivors of slay try",https://www.rappler.com/nation/dumaguete-survivors-say-arnie-teves-wanted-business-senate-hearing-april-2023/,2023-04-19
89,"‘Democracy champion, patriot’: Former PH foreign secretary Albert del Rosario mourned",https://www.rappler.com/nation/former-philippine-foreign-secretary-albert-del-rosario-mourned/,2023-04-18
90,Victims detail Negros Oriental ‘reign of terror’ on 2nd day of Degamo inquiry,https://www.rappler.com/nation/senate-probes-reign-terror-negros-oriental/,2023-04-18
91,Why some groups are challenging mandatory SIM card registration before SC,https://www.rappler.com/nation/reasons-why-some-groups-challenge-mandatory-sim-card-registration-before-supreme-court/,2023-04-18
92,Binay wants right gov’t agency to own Masungi land,https://www.rappler.com/nation/nancy-binay-wants-right-government-agency-own-masungi-land/,2023-04-18
93,China’s foreign minister to visit Philippines this week,https://www.rappler.com/nation/china-foreign-minister-qin-gang-visit-philippines-april-2023/,2023-04-18
94,"Albert del Rosario, former Philippine foreign secretary, dies at 83",https://www.rappler.com/nation/former-foreign-secretary-albert-del-rosario-dies-april-2023/,2023-04-18
95,Why did Czech Republic PM Petr Fiala visit Manila?,https://www.rappler.com/nation/marcos-jr-czech-republic-prime-minister-petr-fiala-philippine-visit-summary-april-2023/,2023-04-18
96,LIVESTREAM: Senate inquiry into Degamo killing,https://www.rappler.com/nation/updates-senate-inquiry-roel-degamo-killing/,2023-04-18
97,No more periodic medical exam for driver’s license holders – LTO,https://www.rappler.com/nation/no-more-periodic-medical-exam-drivers-license-holders-land-transportation-office/,2023-04-17
98,PNP chief denies cover-up of P6.7-B shabu mess,https://www.rappler.com/nation/pnp-chief-rodolfo-azurin-jr-denies-cover-up-shabu-mess/,2023-04-17
99,Firearm used in Degamo slay slipped through PNP custody – NBI,https://www.rappler.com/nation/firearm-used-degamo-slay-slipped-through-philippine-national-police-custody/,2023-04-17
100,Where is Arnie Teves? Senators speculate about his whereabouts,https://www.rappler.com/nation/senators-speculate-arnie-teves-whereabouts-location-hearing-april-17-2023/,2023-04-17
101,"WATCH: Marcos, Czech Prime Minister hold press briefing",https://www.rappler.com/nation/video-marcos-jr-czech-republic-prime-minister-petr-fiala-philippine-visit-press-briefing-april-2023/,2023-04-17
102,Remulla digs out anti-terror card in Degamo killings,https://www.rappler.com/nation/department-justice-remulla-anti-terrorism-law-degamo-killing-senate-hearing-april-2023/,2023-04-17
103,Alleged NPA leader Eric Jun Casilao arrested in Malaysia,https://www.rappler.com/nation/alleged-npa-leader-eric-jun-casilao-arrested-malaysia/,2023-04-17
104,Senators nix Arnie Teves virtual appearance in Degamo slay hearing,https://www.rappler.com/nation/senators-nix-arnie-teves-virtual-appearance-hearing-roel-degamo-killing/,2023-04-17
105,Czech Prime Minister Petr Fiala arrives in the Philippines,https://www.rappler.com/nation/czech-republic-prime-minister-petr-fiala-arrives-philippines-april-16-2023/,2023-04-16
106,Philippines won’t use EDCA to meddle in China-Taiwan tension – DND,https://www.rappler.com/nation/philippines-not-meddling-china-affairs-taiwan/,2023-04-15
107,PANOORIN: Iba’t ibang mukha ng tagumpay sa 2022 Bar Exams,https://www.rappler.com/nation/video-faces-success-2022-bar-examinations/,2023-04-15
108,"‘Manifesting, believing’ works: Stories from 2022 Bar passers",https://www.rappler.com/nation/stories-2022-bar-passers/,2023-04-15
109,Rappler Talk: Czar Matthew Gerard Dayday on topping the 2022 Bar Exams,https://www.rappler.com/nation/rappler-talk-czar-matthew-gerard-dayday-topping-2022-bar-exams/,2023-04-15
110,UP garners most topnotcher spots in 2022 Bar Exams,https://www.rappler.com/nation/university-philippines-garners-most-spots-topnotcher-bar-exams-2022/,2023-04-14
111,PNP recalls firearms of 47 cops tagged in P6.7-B shabu mess,https://www.rappler.com/nation/pnp-recalls-firearms-cops-tagged-shabu-mess/,2023-04-14
112,FULL LIST: 2022 Bar Exams passers,https://www.rappler.com/nation/full-list-2022-bar-examinations-passers/,2023-04-14
113,"3,992 pass the 2022 Bar Exams",https://www.rappler.com/nation/passing-rate-bar-examinations-2022/,2023-04-14
114,LIVESTREAM: Announcement of 2022 Bar Exam results,https://www.rappler.com/nation/video-announcement-2022-bar-exam-results/,2023-04-14
115,PNP Drug Enforcement Group chief sacked amid ‘link’ in P6.7-B shabu mess,https://www.rappler.com/nation/pnp-drug-enforcement-group-chief-domingo-fired-link-billion-pesos-shabu-mess/,2023-04-13
116,Comelec secures DBM’s written commitment to fund new P8-billion office,https://www.rappler.com/nation/comelec-secures-dbm-multi-year-contractual-authority-fund-new-office-building-april-2023/,2023-04-13
117,With emphasis on justice: Supreme Court launches new lawyer’s oath,https://www.rappler.com/nation/supreme-court-launches-new-lawyers-oath-april-2023/,2023-04-13
118,"FAST FACTS: What does the House-approved, Marcos pet bill on e-governance contain?",https://www.rappler.com/nation/things-to-know-house-approved-proposal-e-governance-marcos-administration/,2023-04-13
119,"Muntinlupa, Las Piñas courts issue arrest warrant vs ex-BuCor chief Bantag, Zulueta",https://www.rappler.com/nation/muntinlupa-court-issues-arrest-warrant-gerald-bantag-ricardo-zulueta-percy-lapid-case/,2023-04-12
120,Rappler Recap: Catapang bares plans for Bureau of Corrections,https://www.rappler.com/nation/recap-gregorio-catapang-bares-plans-bucor/,2023-04-12
121,All Bilibid prisoners will be relocated to regions by 2028 – Catapang,https://www.rappler.com/nation/catapang-says-all-prisoners-new-bilibid-prison-will-be-relocated-regions-2028/,2023-04-12
122,Majority of Filipinos unhappy with Marcos gov’t strategy vs inflation – Pulse Asia,https://www.rappler.com/nation/filipinos-disapprove-marcos-jr-administration-inflation-strategy-pulse-asia-survey-march-2023/,2023-04-12
123,ICC prosecutor seeks rejection of PH appeal vs probe into drug war killings,https://www.rappler.com/nation/icc-prosecutor-seeks-rejection-philippines-appeal-probe-drug-war-killings-april-2023/,2023-04-12
124,Senators urge ‘serious effort’ in addressing job readiness among students,https://www.rappler.com/nation/senators-urge-serious-effort-addressing-job-readiness-students/,2023-04-12
125,Supreme Court approves new guide for lawyers’ conduct,https://www.rappler.com/nation/supreme-court-approves-new-guide-lawyers-conduct/,2023-04-12
126,Second COVID-19 booster doses approved for general population,https://www.rappler.com/nation/second-covid-19-vaccine-booster-doses-approved-general-population-april-2023/,2023-04-12
127,"Sara Duterte is top-approved, most trusted gov’t official – Pulse poll",https://www.rappler.com/nation/top-approved-most-trusted-government-officials-pulse-asia-survey-march-2023/,2023-04-12
128,"US, Philippines agree to complete road map for security assistance for next 5-10 years",https://www.rappler.com/nation/united-states-philippines-agree-complete-road-map-security-assistance/,2023-04-12
129,Who are the high-ranking police tagged in P6.7-B shabu mess?,https://www.rappler.com/nation/list-names-high-ranking-police-tagged-billion-pesos-shabu-mess/,2023-04-12
130,"#WalangPasok: Class suspensions, Wednesday, April 12, 2023",https://www.rappler.com/nation/class-suspensions-walang-pasok-april-12-2023/,2023-04-11
131,"Rappler Recap: Philippines, US kick off largest Balikatan exercise",https://www.rappler.com/nation/recap-philippines-united-states-kick-off-balikatan-execise-april-11-2023/,2023-04-11
132,"WATCH: Philippines, US kick off Balikatan exercise 2023",https://www.rappler.com/nation/video-philippines-united-states-kick-off-balikatan-exercise-april-2023/,2023-04-11
133,Almost 80% of Filipinos support ROTC in college – commissioned survey,https://www.rappler.com/nation/filipinos-agree-mandatory-rotc-pulse-asia-survey-april-2023/,2023-04-11
134,"Amid tension in region, PH, US open largest Balikatan exercise",https://www.rappler.com/nation/philippines-united-states-open-balikatan-exercise-april-11-2023/,2023-04-11
135,"Better infra, int’l cooperation needed to ramp up PH energy transition – experts",https://www.rappler.com/environment/better-infrastructure-international-cooperation-needed-energy-transition-philippines/,2023-04-11
136,Police generals covered up cop’s arrest in massive shabu bust – Abalos,https://www.rappler.com/nation/police-generals-allegedly-covered-up-rodolfo-mayo-arrest-shabu-bust-napolcom/,2023-04-10
137,Traffic to peak as travelers return from long Holy Week break,https://www.rappler.com/nation/traffic-peak-travelers-return-holy-week-2023/,2023-04-10
138,"At Bataan memorial, Japan’s envoy says ‘dialogue, not force’ will resolve Taiwan issues",https://www.rappler.com/nation/japan-ambassador-says-dialogue-not-force-resolve-taiwan-issues-april-10-2023/,2023-04-10
139,"No need to worry about EDCA sites if nobody attacks, Marcos tells China",https://www.rappler.com/nation/marcos-jr-tells-china-no-need-worry-edca-sites-nobody-attacks/,2023-04-10
140,"Marcos, Duterte pay tribute to Filipino war veterans on Day of Valor",https://www.rappler.com/nation/marcos-jr-sara-duterte-day-valor-message-april-9-2023/,2023-04-09
141,Marcos: Easter is opportunity for renewal and recovery,https://www.rappler.com/nation/marcos-jr-easter-sunday-message-april-9-2023/,2023-04-09
142,"LIVESTREAM: Easter Vigil 2023 with Bishop Ambo David, CBCP president",https://www.rappler.com/nation/video-easter-vigil-mass-2023-bishop-ambo-david-cbcp-president/,2023-04-08
143,LIVESTREAM: Celebration of the Lord’s Passion | Good Friday 2023,https://www.rappler.com/nation/video-celebration-lord-passion-good-friday-2023/,2023-04-07
144,Maundy Thursday traffic hampers motorists on NLEX,https://www.rappler.com/nation/luzon/maundy-thursday-traffic-nlex-updates/,2023-04-06
145,Rappler Recap: Baliwag City’s 2023 grand Lenten procession,https://www.rappler.com/nation/luzon/recap-baliwag-city-2023-grand-lenten-procession/,2023-04-06
146,Supreme Court acquits journalist of libel raps filed by Cebu Governor Gwen Garcia,https://www.rappler.com/nation/supreme-court-decision-acquit-journalist-libel-cebu-governor-gwen-garcia/,2023-04-06
147,LIVESTREAM: Evening Mass of the Lord’s Supper | Maundy Thursday 2023,https://www.rappler.com/nation/video-evening-mass-lord-supper-maundy-thursday-2023/,2023-04-06
148,LIVESTREAM: Chrism Mass on Maundy Thursday 2023,https://www.rappler.com/nation/video-chrism-mass-bishop-ambo-david-maundy-thursday-2023/,2023-04-05
149,Philippine Children’s Medical Center unable to refund P200-M COVID-19 swab tests,https://www.rappler.com/nation/philippine-childrens-medical-center-unable-refund-covid-19-swab-tests/,2023-04-05
150,Holy Week 2023: All the advisories you need to bookmark,https://www.rappler.com/nation/all-advisories-need-bookmark-save-read-holy-week-2023/,2023-04-05
151,"LIVESTREAM: Grand Lenten procession in Baliwag, Bulacan",https://www.rappler.com/nation/luzon/video-grand-lenten-procession-baliwag-bulacan/,2023-04-05
152,Women’s advocates: SC ‘fine-tuning’ rape consummation favors perpetrators,https://www.rappler.com/nation/women-advocates-supreme-court-fine-tuning-rape-consummation-favors-perpetrators/,2023-04-05
153,DOJ prosecutors indict Teves’ bodyguard over Degamo killing,https://www.rappler.com/nation/doj-prosecutors-indict-teves-bodyguard-roel-degamo-killing/,2023-04-05
154,2022 Bar Exams results will be released on April 14 – SC,https://www.rappler.com/nation/supreme-court-announcement-bar-exams-2022-results-release-april-14-2023/,2023-04-05
155,"Look back: The Taguig-Makati saga, and the clans who’ve figured in it",https://www.rappler.com/nation/taguig-makati-saga-clans-families-figured-in-it/,2023-04-05
156,Marcos creates task force to ‘preserve peace’ in Negros,https://www.rappler.com/nation/marcos-task-force-degamo-negros-island/,2023-04-04
157,PNP Highway Patrol chief quits after cop seen in video  hitting trainee,https://www.rappler.com/nation/pnp-highway-patrol-chief-gairanod-quits-april-2023/,2023-04-04
158,DOH vows to improve conditions at National Center for Mental Health,https://www.rappler.com/nation/department-health-vows-to-improve-conditions-at-national-mental-center-mental-health/,2023-04-04
159,Immigration: No more paper-based departure cards starting May 1,https://www.rappler.com/nation/bureau-immigration-no-more-paper-based-departure-cards-starting-may-1-2023/,2023-04-04
160,Supreme Court affirms: BGC is part of Taguig City,https://www.rappler.com/nation/supreme-court-decision-bonifacio-global-city-part-taguig/,2023-04-04
161,"41% of Filipinos now back charter change, up by 10 points from September 2022 – survey",https://www.rappler.com/nation/pulse-asia-survey-support-opposition-charter-change-march-2023/,2023-04-04
162,Why Leonen dissented in SC’s latest ruling on rape,https://www.rappler.com/nation/why-justice-leonen-dissented-supreme-court-ruling-rape-2023/,2023-04-04
163,Marcos to attend coronation of King Charles,https://www.rappler.com/nation/marcos-jr-attend-king-charles-coronation/,2023-04-03
164,"Philippines gives US access to military sites in northern Luzon, Palawan",https://www.rappler.com/nation/philippines-gives-united-states-access-military-sites-edca-northern-luzon-palawan/,2023-04-03
165,"New map from US shows oil spill possibly reaching Coron, Palawan",https://www.rappler.com/nation/new-united-states-map-shows-oil-spill-possibly-reaching-coron-palawan-april-2023/,2023-04-03
166,CA affirms search warrants vs Kapa Ministry over its investment scam,https://www.rappler.com/nation/court-appeals-affirms-search-warrants-kapa-ministry-investment-scam/,2023-04-02
167,Filipino Catholics mark Palm Sunday praying for Pope Francis’ health,https://www.rappler.com/nation/filipino-catholics-palm-sunday-2023-pray-pope-francis-health/,2023-04-02
168,"Marcos cheers European Commission move as job losses for 50,000 seafarers averted",https://www.rappler.com/nation/overseas-filipinos/marcos-jr-cheers-european-commission-move-job-losses-seafarers-averted/,2023-04-02
169,"In landmark ruling, Supreme Court clarifies when rape is committed",https://www.rappler.com/nation/supreme-court-decision-clarification-when-rape-committed/,2023-04-02
170,"LIST: Traffic, transport advisories for Holy Week 2023",https://www.rappler.com/nation/traffic-rerouting-advisories-schemes-philippines-holy-week-2023/,2023-04-01
171,"Sad but unbowed: Padilla accepts likely end of Cha-Cha push, says ‘I’ll try again’",https://www.rappler.com/nation/padilla-response-likely-ill-fated-charter-change-push-march-2023/,2023-03-31
172,"Philippines, US hold live-fire exercises focused on territorial defense",https://www.rappler.com/nation/philippines-united-states-hold-live-fire-exercises-focused-territorial-defense/,2023-03-31
